,video_frame,left,width,top,height,label,video,frame,x,y,top_deepsort,deepsort_cluster,label_deepsort,label_count_deepsort,track_confidence
15,57783_003374_Sideline_37,720,12,399,12,H74,57783_003374_Sideline,37,726.0,405.0,285.0,11.0,H74,9.0,0.36
16,57783_003374_Sideline_37,733,13,300,14,V24,57783_003374_Sideline,37,739.0,307.0,300.0,6.0,V24,28.0,0.5714285714285714
17,57783_003374_Sideline_37,747,10,57,14,H72,57783_003374_Sideline,37,752.0,64.0,56.0,4.0,H72,36.0,0.782608695652174
18,57783_003374_Sideline_37,752,13,361,16,H12,57783_003374_Sideline,37,758.0,369.0,361.0,5.0,H12,32.0,0.64
19,57783_003374_Sideline_37,799,13,190,15,H14,57783_003374_Sideline,37,805.0,198.0,190.0,3.0,H14,37.0,0.7872340425531915
20,57783_003374_Sideline_37,830,14,56,14,H15,57783_003374_Sideline,37,837.0,63.0,55.0,2.0,H15,37.0,0.7708333333333334
21,57783_003374_Sideline_37,967,15,381,16,H25,57783_003374_Sideline,37,975.0,389.0,381.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_38,175,12,256,15,V25,57783_003374_Sideline,38,181.0,264.0,256.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_38,505,14,353,15,V38,57783_003374_Sideline,38,512.0,361.0,406.0,20.0,V38,44.0,0.7719298245614035
2,57783_003374_Sideline_38,505,15,406,15,V55,57783_003374_Sideline,38,513.0,414.0,406.0,20.0,V38,44.0,0.7719298245614035
3,57783_003374_Sideline_38,538,14,494,16,V54,57783_003374_Sideline,38,545.0,502.0,493.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_38,544,14,298,16,V31,57783_003374_Sideline,38,551.0,306.0,297.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_38,643,13,186,15,V57,57783_003374_Sideline,38,649.0,194.0,186.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_38,666,14,457,15,V98,57783_003374_Sideline,38,673.0,465.0,457.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_38,684,12,396,13,V96,57783_003374_Sideline,38,690.0,402.0,395.0,15.0,V96,38.0,0.8260869565217391
8,57783_003374_Sideline_38,690,12,428,14,V99,57783_003374_Sideline,38,696.0,435.0,428.0,22.0,H78,17.0,0.288135593220339
9,57783_003374_Sideline_38,698,12,351,13,H62,57783_003374_Sideline,38,704.0,357.0,350.0,13.0,H62,13.0,0.3333333333333333
10,57783_003374_Sideline_38,702,12,392,16,H78,57783_003374_Sideline,38,708.0,400.0,391.0,10.0,H62,26.0,0.3880597014925373
11,57783_003374_Sideline_38,705,14,335,16,V90,57783_003374_Sideline,38,712.0,343.0,335.0,7.0,H56,17.0,0.3617021276595745
12,57783_003374_Sideline_38,710,12,405,14,H56,57783_003374_Sideline,38,716.0,412.0,404.0,9.0,H56,17.0,0.3953488372093023
13,57783_003374_Sideline_38,716,13,460,15,H73,57783_003374_Sideline,38,722.0,468.0,460.0,8.0,H81,23.0,0.46938775510204084
14,57783_003374_Sideline_38,718,12,286,16,H81,57783_003374_Sideline,38,724.0,294.0,285.0,11.0,H74,9.0,0.36
15,57783_003374_Sideline_38,720,12,397,13,H74,57783_003374_Sideline,38,726.0,403.0,285.0,11.0,H74,9.0,0.36
16,57783_003374_Sideline_38,734,12,300,13,V24,57783_003374_Sideline,38,740.0,306.0,299.0,6.0,V24,28.0,0.5714285714285714
17,57783_003374_Sideline_38,746,10,57,14,H72,57783_003374_Sideline,38,751.0,64.0,56.0,4.0,H72,36.0,0.782608695652174
18,57783_003374_Sideline_38,754,14,360,18,H12,57783_003374_Sideline,38,761.0,369.0,360.0,5.0,H12,32.0,0.64
19,57783_003374_Sideline_38,798,12,190,15,H14,57783_003374_Sideline,38,804.0,198.0,190.0,3.0,H14,37.0,0.7872340425531915
20,57783_003374_Sideline_38,830,13,56,14,H15,57783_003374_Sideline,38,836.0,63.0,55.0,2.0,H15,37.0,0.7708333333333334
21,57783_003374_Sideline_38,967,14,381,16,H25,57783_003374_Sideline,38,974.0,389.0,380.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_39,175,11,257,13,V25,57783_003374_Sideline,39,181.0,263.0,256.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_39,506,14,352,16,V55,57783_003374_Sideline,39,513.0,360.0,406.0,20.0,V38,44.0,0.7719298245614035
2,57783_003374_Sideline_39,506,14,406,15,V38,57783_003374_Sideline,39,513.0,414.0,406.0,20.0,V38,44.0,0.7719298245614035
3,57783_003374_Sideline_39,538,14,493,15,V54,57783_003374_Sideline,39,545.0,501.0,493.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_39,544,16,297,16,V31,57783_003374_Sideline,39,552.0,305.0,297.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_39,643,13,186,15,V57,57783_003374_Sideline,39,649.0,194.0,186.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_39,668,14,456,16,V98,57783_003374_Sideline,39,675.0,464.0,456.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_39,686,11,395,15,V96,57783_003374_Sideline,39,692.0,403.0,395.0,15.0,V96,38.0,0.8260869565217391
8,57783_003374_Sideline_39,688,14,426,16,V99,57783_003374_Sideline,39,695.0,434.0,426.0,22.0,H78,17.0,0.288135593220339
9,57783_003374_Sideline_39,696,16,349,15,H62,57783_003374_Sideline,39,704.0,357.0,349.0,13.0,H62,13.0,0.3333333333333333
10,57783_003374_Sideline_39,700,14,392,17,H78,57783_003374_Sideline,39,707.0,400.0,391.0,10.0,H62,26.0,0.3880597014925373
11,57783_003374_Sideline_39,706,14,334,16,V90,57783_003374_Sideline,39,713.0,342.0,334.0,7.0,H56,17.0,0.3617021276595745
12,57783_003374_Sideline_39,710,12,404,14,H56,57783_003374_Sideline,39,716.0,411.0,403.0,9.0,H56,17.0,0.3953488372093023
13,57783_003374_Sideline_39,717,12,458,14,H73,57783_003374_Sideline,39,723.0,465.0,458.0,8.0,H81,23.0,0.46938775510204084
14,57783_003374_Sideline_39,718,12,286,16,H81,57783_003374_Sideline,39,724.0,294.0,285.0,11.0,H74,9.0,0.36
15,57783_003374_Sideline_39,722,12,394,13,H74,57783_003374_Sideline,39,728.0,400.0,394.0,26.0,H73,5.0,0.3333333333333333
16,57783_003374_Sideline_39,734,12,300,12,V24,57783_003374_Sideline,39,740.0,306.0,299.0,6.0,V24,28.0,0.5714285714285714
17,57783_003374_Sideline_39,746,10,57,14,H72,57783_003374_Sideline,39,751.0,64.0,56.0,4.0,H72,36.0,0.782608695652174
18,57783_003374_Sideline_39,756,13,360,16,H12,57783_003374_Sideline,39,762.0,368.0,359.0,5.0,H12,32.0,0.64
19,57783_003374_Sideline_39,796,12,190,15,H14,57783_003374_Sideline,39,802.0,198.0,190.0,3.0,H14,37.0,0.7872340425531915
20,57783_003374_Sideline_39,829,13,57,14,H15,57783_003374_Sideline,39,835.0,64.0,56.0,2.0,H15,37.0,0.7708333333333334
21,57783_003374_Sideline_39,966,14,380,16,H25,57783_003374_Sideline,39,973.0,388.0,380.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_40,176,12,257,13,V25,57783_003374_Sideline,40,182.0,263.0,256.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_40,506,14,354,14,V55,57783_003374_Sideline,40,513.0,361.0,407.0,20.0,V38,44.0,0.7719298245614035
2,57783_003374_Sideline_40,507,15,407,15,V38,57783_003374_Sideline,40,515.0,415.0,407.0,20.0,V38,44.0,0.7719298245614035
3,57783_003374_Sideline_40,540,14,492,16,V54,57783_003374_Sideline,40,547.0,500.0,492.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_40,546,14,297,15,V31,57783_003374_Sideline,40,553.0,305.0,297.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_40,643,13,186,15,V57,57783_003374_Sideline,40,649.0,194.0,186.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_40,670,13,456,16,V98,57783_003374_Sideline,40,676.0,464.0,455.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_40,687,12,396,14,V96,57783_003374_Sideline,40,693.0,403.0,425.0,22.0,H78,17.0,0.288135593220339
8,57783_003374_Sideline_40,688,14,425,15,V99,57783_003374_Sideline,40,695.0,433.0,425.0,22.0,H78,17.0,0.288135593220339
9,57783_003374_Sideline_40,698,13,349,13,H62,57783_003374_Sideline,40,704.0,355.0,348.0,13.0,H62,13.0,0.3333333333333333
10,57783_003374_Sideline_40,700,14,392,16,H78,57783_003374_Sideline,40,707.0,400.0,391.0,10.0,H62,26.0,0.3880597014925373
11,57783_003374_Sideline_40,708,12,334,13,V90,57783_003374_Sideline,40,714.0,340.0,405.0,9.0,H56,17.0,0.3953488372093023
12,57783_003374_Sideline_40,710,14,407,15,H56,57783_003374_Sideline,40,717.0,415.0,405.0,9.0,H56,17.0,0.3953488372093023
13,57783_003374_Sideline_40,714,14,456,14,H73,57783_003374_Sideline,40,721.0,463.0,456.0,8.0,H81,23.0,0.46938775510204084
14,57783_003374_Sideline_40,720,12,286,16,H81,57783_003374_Sideline,40,726.0,294.0,285.0,11.0,H74,9.0,0.36
15,57783_003374_Sideline_40,722,12,393,12,H74,57783_003374_Sideline,40,728.0,399.0,392.0,26.0,H73,5.0,0.3333333333333333
16,57783_003374_Sideline_40,734,11,299,13,V24,57783_003374_Sideline,40,740.0,305.0,298.0,6.0,V24,28.0,0.5714285714285714
17,57783_003374_Sideline_40,744,10,57,14,H72,57783_003374_Sideline,40,749.0,64.0,56.0,4.0,H72,36.0,0.782608695652174
18,57783_003374_Sideline_40,758,12,360,15,H12,57783_003374_Sideline,40,764.0,368.0,360.0,5.0,H12,32.0,0.64
19,57783_003374_Sideline_40,793,13,191,15,H14,57783_003374_Sideline,40,799.0,199.0,191.0,3.0,H14,37.0,0.7872340425531915
20,57783_003374_Sideline_40,829,12,58,14,H15,57783_003374_Sideline,40,835.0,65.0,57.0,2.0,H15,37.0,0.7708333333333334
21,57783_003374_Sideline_40,966,14,381,16,H25,57783_003374_Sideline,40,973.0,389.0,380.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_41,177,14,255,15,V25,57783_003374_Sideline,41,184.0,263.0,255.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_41,506,14,353,15,V55,57783_003374_Sideline,41,513.0,361.0,407.0,20.0,V38,44.0,0.7719298245614035
2,57783_003374_Sideline_41,506,16,407,15,V38,57783_003374_Sideline,41,514.0,415.0,407.0,20.0,V38,44.0,0.7719298245614035
3,57783_003374_Sideline_41,542,14,492,16,V31,57783_003374_Sideline,41,549.0,500.0,492.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_41,546,14,296,16,V54,57783_003374_Sideline,41,553.0,304.0,296.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_41,643,13,186,15,V57,57783_003374_Sideline,41,649.0,194.0,186.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_41,672,14,456,15,V98,57783_003374_Sideline,41,679.0,464.0,456.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_41,688,12,396,15,V96,57783_003374_Sideline,41,694.0,404.0,424.0,22.0,H78,17.0,0.288135593220339
8,57783_003374_Sideline_41,688,13,426,13,V99,57783_003374_Sideline,41,694.0,432.0,424.0,22.0,H78,17.0,0.288135593220339
9,57783_003374_Sideline_41,698,14,349,13,H62,57783_003374_Sideline,41,705.0,355.0,348.0,13.0,H62,13.0,0.3333333333333333
10,57783_003374_Sideline_41,700,13,392,16,H78,57783_003374_Sideline,41,706.0,400.0,391.0,10.0,H62,26.0,0.3880597014925373
11,57783_003374_Sideline_41,709,13,332,14,H56,57783_003374_Sideline,41,715.0,339.0,405.0,9.0,H56,17.0,0.3953488372093023
12,57783_003374_Sideline_41,712,16,453,15,H81,57783_003374_Sideline,41,720.0,461.0,453.0,8.0,H81,23.0,0.46938775510204084
13,57783_003374_Sideline_41,719,13,288,15,H73,57783_003374_Sideline,41,725.0,296.0,287.0,11.0,H74,9.0,0.36
14,57783_003374_Sideline_41,723,13,392,12,V90,57783_003374_Sideline,41,729.0,398.0,391.0,26.0,H73,5.0,0.3333333333333333
15,57783_003374_Sideline_41,733,12,298,14,H74,57783_003374_Sideline,41,739.0,305.0,297.0,6.0,V24,28.0,0.5714285714285714
16,57783_003374_Sideline_41,743,10,57,15,H72,57783_003374_Sideline,41,748.0,65.0,57.0,4.0,H72,36.0,0.782608695652174
17,57783_003374_Sideline_41,760,12,359,15,H12,57783_003374_Sideline,41,766.0,367.0,359.0,5.0,H12,32.0,0.64
18,57783_003374_Sideline_41,792,12,191,15,V24,57783_003374_Sideline,41,798.0,199.0,191.0,3.0,H14,37.0,0.7872340425531915
19,57783_003374_Sideline_41,829,12,59,14,H14,57783_003374_Sideline,41,835.0,66.0,58.0,2.0,H15,37.0,0.7708333333333334
20,57783_003374_Sideline_41,964,16,381,16,H25,57783_003374_Sideline,41,972.0,389.0,380.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_42,177,14,255,15,V25,57783_003374_Sideline,42,184.0,263.0,255.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_42,508,14,352,15,V38,57783_003374_Sideline,42,515.0,360.0,407.0,20.0,V38,44.0,0.7719298245614035
2,57783_003374_Sideline_42,508,14,407,15,V55,57783_003374_Sideline,42,515.0,415.0,407.0,20.0,V38,44.0,0.7719298245614035
3,57783_003374_Sideline_42,543,15,492,16,V54,57783_003374_Sideline,42,551.0,500.0,491.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_42,546,14,296,15,V31,57783_003374_Sideline,42,553.0,304.0,296.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_42,644,12,186,15,V57,57783_003374_Sideline,42,650.0,194.0,186.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_42,673,14,455,17,V98,57783_003374_Sideline,42,680.0,463.0,454.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_42,687,14,424,14,V96,57783_003374_Sideline,42,694.0,431.0,423.0,22.0,H78,17.0,0.288135593220339
8,57783_003374_Sideline_42,690,12,397,15,V99,57783_003374_Sideline,42,696.0,405.0,396.0,15.0,V96,38.0,0.8260869565217391
9,57783_003374_Sideline_42,699,14,348,14,H62,57783_003374_Sideline,42,706.0,355.0,391.0,10.0,H62,26.0,0.3880597014925373
10,57783_003374_Sideline_42,700,14,392,17,H78,57783_003374_Sideline,42,707.0,400.0,391.0,10.0,H62,26.0,0.3880597014925373
11,57783_003374_Sideline_42,702,13,340,10,V90,57783_003374_Sideline,42,708.0,345.0,391.0,10.0,H62,26.0,0.3880597014925373
12,57783_003374_Sideline_42,710,14,331,13,H56,57783_003374_Sideline,42,717.0,337.0,330.0,7.0,H56,17.0,0.3617021276595745
13,57783_003374_Sideline_42,713,14,450,15,H73,57783_003374_Sideline,42,720.0,458.0,451.0,8.0,H81,23.0,0.46938775510204084
14,57783_003374_Sideline_42,720,14,287,16,H81,57783_003374_Sideline,42,727.0,295.0,287.0,11.0,H74,9.0,0.36
15,57783_003374_Sideline_42,723,14,390,13,H74,57783_003374_Sideline,42,730.0,396.0,389.0,26.0,H73,5.0,0.3333333333333333
16,57783_003374_Sideline_42,732,12,298,13,V24,57783_003374_Sideline,42,738.0,304.0,297.0,6.0,V24,28.0,0.5714285714285714
17,57783_003374_Sideline_42,742,10,58,12,H72,57783_003374_Sideline,42,747.0,64.0,57.0,4.0,H72,36.0,0.782608695652174
18,57783_003374_Sideline_42,760,14,359,16,H12,57783_003374_Sideline,42,767.0,367.0,359.0,5.0,H12,32.0,0.64
19,57783_003374_Sideline_42,790,13,191,15,H14,57783_003374_Sideline,42,796.0,199.0,191.0,3.0,H14,37.0,0.7872340425531915
20,57783_003374_Sideline_42,828,12,60,14,H15,57783_003374_Sideline,42,834.0,67.0,59.0,2.0,H15,37.0,0.7708333333333334
21,57783_003374_Sideline_42,964,16,381,16,H25,57783_003374_Sideline,42,972.0,389.0,380.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_43,177,14,255,15,V25,57783_003374_Sideline,43,184.0,263.0,255.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_43,508,14,352,16,V38,57783_003374_Sideline,43,515.0,360.0,407.0,20.0,V38,44.0,0.7719298245614035
2,57783_003374_Sideline_43,508,14,408,16,V55,57783_003374_Sideline,43,515.0,416.0,407.0,20.0,V38,44.0,0.7719298245614035
3,57783_003374_Sideline_43,544,16,490,16,V54,57783_003374_Sideline,43,552.0,498.0,490.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_43,547,14,296,16,V31,57783_003374_Sideline,43,554.0,304.0,296.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_43,644,12,186,15,V57,57783_003374_Sideline,43,650.0,194.0,186.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_43,675,13,456,15,V98,57783_003374_Sideline,43,681.0,464.0,455.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_43,686,14,423,15,V96,57783_003374_Sideline,43,693.0,431.0,423.0,22.0,H78,17.0,0.288135593220339
8,57783_003374_Sideline_43,692,10,397,15,V99,57783_003374_Sideline,43,697.0,405.0,397.0,15.0,V96,38.0,0.8260869565217391
9,57783_003374_Sideline_43,699,14,348,14,H78,57783_003374_Sideline,43,706.0,355.0,391.0,10.0,H62,26.0,0.3880597014925373
10,57783_003374_Sideline_43,700,12,392,16,H62,57783_003374_Sideline,43,706.0,400.0,391.0,10.0,H62,26.0,0.3880597014925373
11,57783_003374_Sideline_43,702,12,339,11,V90,57783_003374_Sideline,43,708.0,345.0,391.0,10.0,H62,26.0,0.3880597014925373
12,57783_003374_Sideline_43,710,14,331,13,H56,57783_003374_Sideline,43,717.0,337.0,330.0,7.0,H56,17.0,0.3617021276595745
13,57783_003374_Sideline_43,712,14,449,15,H73,57783_003374_Sideline,43,719.0,457.0,449.0,8.0,H81,23.0,0.46938775510204084
14,57783_003374_Sideline_43,722,12,288,15,H81,57783_003374_Sideline,43,728.0,296.0,288.0,11.0,H74,9.0,0.36
15,57783_003374_Sideline_43,724,14,389,13,H74,57783_003374_Sideline,43,731.0,395.0,388.0,26.0,H73,5.0,0.3333333333333333
16,57783_003374_Sideline_43,732,12,298,12,V24,57783_003374_Sideline,43,738.0,304.0,297.0,6.0,V24,28.0,0.5714285714285714
17,57783_003374_Sideline_43,742,9,58,14,H72,57783_003374_Sideline,43,746.0,65.0,57.0,4.0,H72,36.0,0.782608695652174
18,57783_003374_Sideline_43,763,13,359,15,H12,57783_003374_Sideline,43,769.0,367.0,359.0,5.0,H12,32.0,0.64
19,57783_003374_Sideline_43,788,12,192,15,H14,57783_003374_Sideline,43,794.0,200.0,192.0,3.0,H14,37.0,0.7872340425531915
20,57783_003374_Sideline_43,828,12,61,14,H15,57783_003374_Sideline,43,834.0,68.0,60.0,2.0,H15,37.0,0.7708333333333334
21,57783_003374_Sideline_43,964,14,381,16,H25,57783_003374_Sideline,43,971.0,389.0,380.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_44,178,12,256,13,V25,57783_003374_Sideline,44,184.0,262.0,255.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_44,508,16,353,15,V38,57783_003374_Sideline,44,516.0,361.0,408.0,20.0,V38,44.0,0.7719298245614035
2,57783_003374_Sideline_44,508,15,409,15,V55,57783_003374_Sideline,44,516.0,417.0,408.0,20.0,V38,44.0,0.7719298245614035
3,57783_003374_Sideline_44,546,14,490,14,V54,57783_003374_Sideline,44,553.0,497.0,490.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_44,548,13,296,15,V31,57783_003374_Sideline,44,554.0,304.0,296.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_44,644,12,186,16,V57,57783_003374_Sideline,44,650.0,194.0,186.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_44,677,13,454,16,V98,57783_003374_Sideline,44,683.0,462.0,454.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_44,685,13,423,14,V96,57783_003374_Sideline,44,691.0,430.0,422.0,22.0,H78,17.0,0.288135593220339
8,57783_003374_Sideline_44,692,12,400,13,H62,57783_003374_Sideline,44,698.0,406.0,398.0,15.0,V96,38.0,0.8260869565217391
9,57783_003374_Sideline_44,700,14,347,14,H78,57783_003374_Sideline,44,707.0,354.0,346.0,13.0,H62,13.0,0.3333333333333333
10,57783_003374_Sideline_44,700,12,393,14,V99,57783_003374_Sideline,44,706.0,400.0,346.0,13.0,H62,13.0,0.3333333333333333
11,57783_003374_Sideline_44,711,13,330,14,H56,57783_003374_Sideline,44,717.0,337.0,329.0,7.0,H56,17.0,0.3617021276595745
12,57783_003374_Sideline_44,714,14,448,15,H81,57783_003374_Sideline,44,721.0,456.0,448.0,8.0,H81,23.0,0.46938775510204084
13,57783_003374_Sideline_44,724,12,289,16,H73,57783_003374_Sideline,44,730.0,297.0,388.0,26.0,H73,5.0,0.3333333333333333
14,57783_003374_Sideline_44,724,14,389,13,V90,57783_003374_Sideline,44,731.0,395.0,388.0,26.0,H73,5.0,0.3333333333333333
15,57783_003374_Sideline_44,733,12,297,14,H74,57783_003374_Sideline,44,739.0,304.0,296.0,6.0,V24,28.0,0.5714285714285714
16,57783_003374_Sideline_44,740,10,59,14,H72,57783_003374_Sideline,44,745.0,66.0,58.0,4.0,H72,36.0,0.782608695652174
17,57783_003374_Sideline_44,764,14,359,15,H12,57783_003374_Sideline,44,771.0,367.0,359.0,5.0,H12,32.0,0.64
18,57783_003374_Sideline_44,786,12,192,16,V24,57783_003374_Sideline,44,792.0,200.0,192.0,3.0,H14,37.0,0.7872340425531915
19,57783_003374_Sideline_44,827,13,63,13,H14,57783_003374_Sideline,44,833.0,69.0,62.0,2.0,H15,37.0,0.7708333333333334
20,57783_003374_Sideline_44,963,14,382,15,H25,57783_003374_Sideline,44,970.0,390.0,381.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_45,178,13,256,13,V25,57783_003374_Sideline,45,184.0,262.0,255.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_45,508,15,410,14,V55,57783_003374_Sideline,45,516.0,417.0,409.0,20.0,V38,44.0,0.7719298245614035
2,57783_003374_Sideline_45,509,15,353,15,V38,57783_003374_Sideline,45,517.0,361.0,353.0,21.0,V55,35.0,0.8974358974358975
3,57783_003374_Sideline_45,547,15,488,16,V54,57783_003374_Sideline,45,555.0,496.0,488.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_45,548,14,295,15,V31,57783_003374_Sideline,45,555.0,303.0,295.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_45,644,12,187,15,V57,57783_003374_Sideline,45,650.0,195.0,187.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_45,678,14,454,15,V98,57783_003374_Sideline,45,685.0,462.0,454.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_45,684,13,422,13,V96,57783_003374_Sideline,45,690.0,428.0,421.0,22.0,H78,17.0,0.288135593220339
8,57783_003374_Sideline_45,694,10,400,12,V99,57783_003374_Sideline,45,699.0,406.0,399.0,15.0,V96,38.0,0.8260869565217391
9,57783_003374_Sideline_45,700,14,347,13,H78,57783_003374_Sideline,45,707.0,353.0,346.0,13.0,H62,13.0,0.3333333333333333
10,57783_003374_Sideline_45,702,11,392,14,H62,57783_003374_Sideline,45,708.0,399.0,392.0,10.0,H62,26.0,0.3880597014925373
11,57783_003374_Sideline_45,711,13,330,13,H56,57783_003374_Sideline,45,717.0,336.0,329.0,7.0,H56,17.0,0.3617021276595745
12,57783_003374_Sideline_45,712,14,446,16,V90,57783_003374_Sideline,45,719.0,454.0,446.0,8.0,H81,23.0,0.46938775510204084
13,57783_003374_Sideline_45,712,10,465,13,H73,57783_003374_Sideline,45,717.0,471.0,446.0,8.0,H81,23.0,0.46938775510204084
14,57783_003374_Sideline_45,725,11,290,14,H81,57783_003374_Sideline,45,731.0,297.0,387.0,26.0,H73,5.0,0.3333333333333333
15,57783_003374_Sideline_45,726,12,388,14,H74,57783_003374_Sideline,45,732.0,395.0,387.0,26.0,H73,5.0,0.3333333333333333
16,57783_003374_Sideline_45,733,12,297,13,V24,57783_003374_Sideline,45,739.0,303.0,296.0,6.0,V24,28.0,0.5714285714285714
17,57783_003374_Sideline_45,738,10,59,14,H72,57783_003374_Sideline,45,743.0,66.0,58.0,4.0,H72,36.0,0.782608695652174
18,57783_003374_Sideline_45,766,14,360,14,H12,57783_003374_Sideline,45,773.0,367.0,359.0,5.0,H12,32.0,0.64
19,57783_003374_Sideline_45,784,12,193,14,H14,57783_003374_Sideline,45,790.0,200.0,192.0,3.0,H14,37.0,0.7872340425531915
20,57783_003374_Sideline_45,827,12,64,13,H15,57783_003374_Sideline,45,833.0,70.0,63.0,2.0,H15,37.0,0.7708333333333334
21,57783_003374_Sideline_45,962,16,382,16,H25,57783_003374_Sideline,45,970.0,390.0,381.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_46,178,13,256,12,V25,57783_003374_Sideline,46,184.0,262.0,255.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_46,509,14,410,14,V55,57783_003374_Sideline,46,516.0,417.0,409.0,20.0,V38,44.0,0.7719298245614035
2,57783_003374_Sideline_46,510,14,353,15,V38,57783_003374_Sideline,46,517.0,361.0,409.0,20.0,V38,44.0,0.7719298245614035
3,57783_003374_Sideline_46,548,16,487,15,V31,57783_003374_Sideline,46,556.0,495.0,487.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_46,550,12,294,14,V54,57783_003374_Sideline,46,556.0,301.0,294.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_46,644,12,187,15,V57,57783_003374_Sideline,46,650.0,195.0,187.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_46,680,12,453,14,V98,57783_003374_Sideline,46,686.0,460.0,453.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_46,682,14,420,16,V96,57783_003374_Sideline,46,689.0,428.0,420.0,22.0,H78,17.0,0.288135593220339
8,57783_003374_Sideline_46,694,12,398,14,H62,57783_003374_Sideline,46,700.0,405.0,398.0,15.0,V96,38.0,0.8260869565217391
9,57783_003374_Sideline_46,700,15,346,14,V99,57783_003374_Sideline,46,708.0,353.0,345.0,13.0,H62,13.0,0.3333333333333333
10,57783_003374_Sideline_46,702,12,390,15,H78,57783_003374_Sideline,46,708.0,398.0,390.0,10.0,H62,26.0,0.3880597014925373
11,57783_003374_Sideline_46,710,14,329,13,H56,57783_003374_Sideline,46,717.0,335.0,328.0,7.0,H56,17.0,0.3617021276595745
12,57783_003374_Sideline_46,712,14,446,14,H81,57783_003374_Sideline,46,719.0,453.0,445.0,8.0,H81,23.0,0.46938775510204084
13,57783_003374_Sideline_46,726,10,290,14,H73,57783_003374_Sideline,46,731.0,297.0,387.0,26.0,H73,5.0,0.3333333333333333
14,57783_003374_Sideline_46,726,12,388,12,V90,57783_003374_Sideline,46,732.0,394.0,387.0,26.0,H73,5.0,0.3333333333333333
15,57783_003374_Sideline_46,733,12,297,12,H74,57783_003374_Sideline,46,739.0,303.0,296.0,6.0,V24,28.0,0.5714285714285714
16,57783_003374_Sideline_46,738,10,59,14,H72,57783_003374_Sideline,46,743.0,66.0,59.0,4.0,H72,36.0,0.782608695652174
17,57783_003374_Sideline_46,768,14,359,15,H12,57783_003374_Sideline,46,775.0,367.0,359.0,5.0,H12,32.0,0.64
