,video_frame,left,width,top,height,conf,game_play,video,frame,x,y,y_im,frame_int
311597,57910_001164_Sideline_37,480,13,271,14,0.6870117,57910_001164,57910_001164_Sideline.mp4,37,486.0,278.0,442.0,37
311598,57910_001164_Sideline_37,446,16,327,17,0.7260742,57910_001164,57910_001164_Sideline.mp4,37,454.0,335.0,385.0,37
311599,57910_001164_Sideline_37,469,13,292,15,0.7524414,57910_001164,57910_001164_Sideline.mp4,37,475.0,300.0,420.0,37
311600,57910_001164_Sideline_37,492,15,252,17,0.78222656,57910_001164,57910_001164_Sideline.mp4,37,500.0,260.0,460.0,37
311601,57910_001164_Sideline_37,442,15,347,19,0.80029297,57910_001164,57910_001164_Sideline.mp4,37,450.0,357.0,363.0,37
311602,57910_001164_Sideline_37,521,14,358,16,0.8041992,57910_001164,57910_001164_Sideline.mp4,37,528.0,366.0,354.0,37
311603,57910_001164_Sideline_37,291,15,282,18,0.8286133,57910_001164,57910_001164_Sideline.mp4,37,299.0,291.0,429.0,37
311604,57910_001164_Sideline_37,457,15,240,18,0.82910156,57910_001164,57910_001164_Sideline.mp4,37,465.0,249.0,471.0,37
311605,57910_001164_Sideline_37,423,16,216,18,0.8383789,57910_001164,57910_001164_Sideline.mp4,37,431.0,225.0,495.0,37
311606,57910_001164_Sideline_37,389,15,282,18,0.84521484,57910_001164,57910_001164_Sideline.mp4,37,397.0,291.0,429.0,37
311607,57910_001164_Sideline_37,553,17,533,17,0.8569336,57910_001164,57910_001164_Sideline.mp4,37,561.0,541.0,179.0,37
311608,57910_001164_Sideline_37,556,17,212,18,0.85791016,57910_001164,57910_001164_Sideline.mp4,37,564.0,221.0,499.0,37
311609,57910_001164_Sideline_37,430,17,519,18,0.85791016,57910_001164,57910_001164_Sideline.mp4,37,438.0,528.0,192.0,37
311610,57910_001164_Sideline_37,470,14,131,18,0.8613281,57910_001164,57910_001164_Sideline.mp4,37,477.0,140.0,580.0,37
311611,57910_001164_Sideline_37,1086,18,353,18,0.86279297,57910_001164,57910_001164_Sideline.mp4,37,1095.0,362.0,358.0,37
311612,57910_001164_Sideline_37,790,16,95,17,0.8671875,57910_001164,57910_001164_Sideline.mp4,37,798.0,103.0,617.0,37
311613,57910_001164_Sideline_37,150,18,277,17,0.8701172,57910_001164,57910_001164_Sideline.mp4,37,159.0,285.0,435.0,37
311614,57910_001164_Sideline_37,598,18,322,19,0.875,57910_001164,57910_001164_Sideline.mp4,37,607.0,332.0,388.0,37
311615,57910_001164_Sideline_37,625,18,241,17,0.87646484,57910_001164,57910_001164_Sideline.mp4,37,634.0,249.0,471.0,37
311616,57910_001164_Sideline_37,483,18,338,19,0.8779297,57910_001164,57910_001164_Sideline.mp4,37,492.0,348.0,372.0,37
311617,57910_001164_Sideline_37,896,16,172,18,0.8828125,57910_001164,57910_001164_Sideline.mp4,37,904.0,181.0,539.0,37
311685,57910_001164_Sideline_41,454,12,255,13,0.09240723,57910_001164,57910_001164_Sideline.mp4,41,460.0,261.0,459.0,41
311686,57910_001164_Sideline_41,483,12,281,13,0.21459961,57910_001164,57910_001164_Sideline.mp4,41,489.0,287.0,433.0,41
311687,57910_001164_Sideline_41,448,17,325,19,0.73535156,57910_001164,57910_001164_Sideline.mp4,41,456.0,335.0,385.0,41
311688,57910_001164_Sideline_41,474,16,269,17,0.75878906,57910_001164,57910_001164_Sideline.mp4,41,482.0,277.0,443.0,41
311689,57910_001164_Sideline_41,443,14,347,17,0.76953125,57910_001164,57910_001164_Sideline.mp4,41,450.0,355.0,365.0,41
311690,57910_001164_Sideline_41,519,15,361,16,0.7836914,57910_001164,57910_001164_Sideline.mp4,41,527.0,369.0,351.0,41
311691,57910_001164_Sideline_41,470,15,287,17,0.7890625,57910_001164,57910_001164_Sideline.mp4,41,478.0,295.0,425.0,41
311692,57910_001164_Sideline_41,487,15,251,17,0.79052734,57910_001164,57910_001164_Sideline.mp4,41,495.0,259.0,461.0,41
311693,57910_001164_Sideline_41,460,15,243,17,0.8105469,57910_001164,57910_001164_Sideline.mp4,41,468.0,251.0,469.0,41
311694,57910_001164_Sideline_41,294,15,278,16,0.8173828,57910_001164,57910_001164_Sideline.mp4,41,302.0,286.0,434.0,41
311695,57910_001164_Sideline_41,380,14,284,18,0.8330078,57910_001164,57910_001164_Sideline.mp4,41,387.0,293.0,427.0,41
311696,57910_001164_Sideline_41,430,19,522,20,0.8491211,57910_001164,57910_001164_Sideline.mp4,41,440.0,532.0,188.0,41
311697,57910_001164_Sideline_41,550,18,533,17,0.85009766,57910_001164,57910_001164_Sideline.mp4,41,559.0,541.0,179.0,41
311698,57910_001164_Sideline_41,480,19,334,19,0.8515625,57910_001164,57910_001164_Sideline.mp4,41,490.0,344.0,376.0,41
311699,57910_001164_Sideline_41,426,16,214,16,0.8520508,57910_001164,57910_001164_Sideline.mp4,41,434.0,222.0,498.0,41
311700,57910_001164_Sideline_41,471,14,133,18,0.8544922,57910_001164,57910_001164_Sideline.mp4,41,478.0,142.0,578.0,41
311701,57910_001164_Sideline_41,1085,18,354,18,0.8574219,57910_001164,57910_001164_Sideline.mp4,41,1094.0,363.0,357.0,41
311702,57910_001164_Sideline_41,592,18,320,18,0.86083984,57910_001164,57910_001164_Sideline.mp4,41,601.0,329.0,391.0,41
311703,57910_001164_Sideline_41,898,18,174,17,0.86083984,57910_001164,57910_001164_Sideline.mp4,41,907.0,182.0,538.0,41
311704,57910_001164_Sideline_41,151,17,277,18,0.86279297,57910_001164,57910_001164_Sideline.mp4,41,159.0,286.0,434.0,41
311705,57910_001164_Sideline_41,788,14,96,16,0.87060547,57910_001164,57910_001164_Sideline.mp4,41,795.0,104.0,616.0,41
311706,57910_001164_Sideline_41,552,16,215,18,0.87646484,57910_001164,57910_001164_Sideline.mp4,41,560.0,224.0,496.0,41
311707,57910_001164_Sideline_41,624,17,242,18,0.88623047,57910_001164,57910_001164_Sideline.mp4,41,632.0,251.0,469.0,41
311779,57910_001164_Sideline_45,462,13,269,14,0.10223389,57910_001164,57910_001164_Sideline.mp4,45,468.0,276.0,444.0,45
311780,57910_001164_Sideline_45,439,14,334,16,0.31176758,57910_001164,57910_001164_Sideline.mp4,45,446.0,342.0,378.0,45
311781,57910_001164_Sideline_45,457,13,257,15,0.3486328,57910_001164,57910_001164_Sideline.mp4,45,463.0,265.0,455.0,45
311782,57910_001164_Sideline_45,446,15,344,18,0.7182617,57910_001164,57910_001164_Sideline.mp4,45,454.0,353.0,367.0,45
311783,57910_001164_Sideline_45,480,15,254,16,0.7270508,57910_001164,57910_001164_Sideline.mp4,45,488.0,262.0,458.0,45
311784,57910_001164_Sideline_45,475,14,288,16,0.79589844,57910_001164,57910_001164_Sideline.mp4,45,482.0,296.0,424.0,45
311785,57910_001164_Sideline_45,516,18,364,16,0.8041992,57910_001164,57910_001164_Sideline.mp4,45,525.0,372.0,348.0,45
311786,57910_001164_Sideline_45,299,15,276,16,0.8046875,57910_001164,57910_001164_Sideline.mp4,45,307.0,284.0,436.0,45
311787,57910_001164_Sideline_45,466,12,247,17,0.80566406,57910_001164,57910_001164_Sideline.mp4,45,472.0,255.0,465.0,45
311788,57910_001164_Sideline_45,450,18,324,18,0.8144531,57910_001164,57910_001164_Sideline.mp4,45,459.0,333.0,387.0,45
311789,57910_001164_Sideline_45,472,17,268,18,0.83203125,57910_001164,57910_001164_Sideline.mp4,45,480.0,277.0,443.0,45
311790,57910_001164_Sideline_45,474,14,136,18,0.84033203,57910_001164,57910_001164_Sideline.mp4,45,481.0,145.0,575.0,45
311791,57910_001164_Sideline_45,372,15,282,19,0.84277344,57910_001164,57910_001164_Sideline.mp4,45,380.0,292.0,428.0,45
311792,57910_001164_Sideline_45,548,17,535,16,0.84765625,57910_001164,57910_001164_Sideline.mp4,45,556.0,543.0,177.0,45
311793,57910_001164_Sideline_45,478,18,332,20,0.8515625,57910_001164,57910_001164_Sideline.mp4,45,487.0,342.0,378.0,45
311794,57910_001164_Sideline_45,433,17,528,18,0.85546875,57910_001164,57910_001164_Sideline.mp4,45,441.0,537.0,183.0,45
311795,57910_001164_Sideline_45,430,16,213,17,0.85595703,57910_001164,57910_001164_Sideline.mp4,45,438.0,221.0,499.0,45
311796,57910_001164_Sideline_45,152,16,278,18,0.8623047,57910_001164,57910_001164_Sideline.mp4,45,160.0,287.0,433.0,45
311797,57910_001164_Sideline_45,1084,18,357,18,0.86376953,57910_001164,57910_001164_Sideline.mp4,45,1093.0,366.0,354.0,45
311798,57910_001164_Sideline_45,546,18,216,16,0.8647461,57910_001164,57910_001164_Sideline.mp4,45,555.0,224.0,496.0,45
311799,57910_001164_Sideline_45,784,16,97,16,0.8652344,57910_001164,57910_001164_Sideline.mp4,45,792.0,105.0,615.0,45
311800,57910_001164_Sideline_45,589,18,318,18,0.8652344,57910_001164,57910_001164_Sideline.mp4,45,598.0,327.0,393.0,45
311801,57910_001164_Sideline_45,622,18,243,18,0.8730469,57910_001164,57910_001164_Sideline.mp4,45,631.0,252.0,468.0,45
311802,57910_001164_Sideline_45,902,16,177,17,0.8754883,57910_001164,57910_001164_Sideline.mp4,45,910.0,185.0,535.0,45
311870,57910_001164_Sideline_49,461,15,340,13,0.064208984,57910_001164,57910_001164_Sideline.mp4,49,469.0,346.0,374.0,49
311871,57910_001164_Sideline_49,444,13,336,14,0.095825195,57910_001164,57910_001164_Sideline.mp4,49,450.0,343.0,377.0,49
311872,57910_001164_Sideline_49,462,12,260,12,0.49267578,57910_001164,57910_001164_Sideline.mp4,49,468.0,266.0,454.0,49
311873,57910_001164_Sideline_49,455,17,326,17,0.7392578,57910_001164,57910_001164_Sideline.mp4,49,463.0,334.0,386.0,49
311874,57910_001164_Sideline_49,478,15,254,14,0.7529297,57910_001164,57910_001164_Sideline.mp4,49,486.0,261.0,459.0,49
311875,57910_001164_Sideline_49,470,17,267,17,0.7705078,57910_001164,57910_001164_Sideline.mp4,49,478.0,275.0,445.0,49
311876,57910_001164_Sideline_49,468,12,249,16,0.79541016,57910_001164,57910_001164_Sideline.mp4,49,474.0,257.0,463.0,49
311877,57910_001164_Sideline_49,478,16,288,16,0.8066406,57910_001164,57910_001164_Sideline.mp4,49,486.0,296.0,424.0,49
311878,57910_001164_Sideline_49,449,15,347,16,0.8120117,57910_001164,57910_001164_Sideline.mp4,49,457.0,355.0,365.0,49
311879,57910_001164_Sideline_49,514,16,363,18,0.82373047,57910_001164,57910_001164_Sideline.mp4,49,522.0,372.0,348.0,49
311880,57910_001164_Sideline_49,542,20,534,20,0.82373047,57910_001164,57910_001164_Sideline.mp4,49,552.0,544.0,176.0,49
311881,57910_001164_Sideline_49,307,14,273,17,0.82910156,57910_001164,57910_001164_Sideline.mp4,49,314.0,281.0,439.0,49
311882,57910_001164_Sideline_49,360,16,282,19,0.8305664,57910_001164,57910_001164_Sideline.mp4,49,368.0,292.0,428.0,49
311883,57910_001164_Sideline_49,474,18,331,19,0.83496094,57910_001164,57910_001164_Sideline.mp4,49,483.0,341.0,379.0,49
311884,57910_001164_Sideline_49,438,18,526,20,0.8461914,57910_001164,57910_001164_Sideline.mp4,49,447.0,536.0,184.0,49
311885,57910_001164_Sideline_49,478,14,138,17,0.8491211,57910_001164,57910_001164_Sideline.mp4,49,485.0,146.0,574.0,49
311886,57910_001164_Sideline_49,435,15,214,17,0.859375,57910_001164,57910_001164_Sideline.mp4,49,443.0,222.0,498.0,49
311887,57910_001164_Sideline_49,152,16,282,18,0.859375,57910_001164,57910_001164_Sideline.mp4,49,160.0,291.0,429.0,49
311888,57910_001164_Sideline_49,1084,18,360,18,0.86279297,57910_001164,57910_001164_Sideline.mp4,49,1093.0,369.0,351.0,49
311889,57910_001164_Sideline_49,619,17,241,17,0.86376953,57910_001164,57910_001164_Sideline.mp4,49,627.0,249.0,471.0,49
311890,57910_001164_Sideline_49,542,16,213,17,0.8671875,57910_001164,57910_001164_Sideline.mp4,49,550.0,221.0,499.0,49
311891,57910_001164_Sideline_49,781,14,99,16,0.8676758,57910_001164,57910_001164_Sideline.mp4,49,788.0,107.0,613.0,49
311892,57910_001164_Sideline_49,906,16,179,17,0.86865234,57910_001164,57910_001164_Sideline.mp4,49,914.0,187.0,533.0,49
311893,57910_001164_Sideline_49,584,18,318,18,0.87597656,57910_001164,57910_001164_Sideline.mp4,49,593.0,327.0,393.0,49
311964,57910_001164_Sideline_53,446,12,336,12,0.11968994,57910_001164,57910_001164_Sideline.mp4,53,452.0,342.0,378.0,53
311965,57910_001164_Sideline_53,477,13,266,14,0.4753418,57910_001164,57910_001164_Sideline.mp4,53,483.0,273.0,447.0,53
311966,57910_001164_Sideline_53,466,14,266,16,0.68310547,57910_001164,57910_001164_Sideline.mp4,53,473.0,274.0,446.0,53
311967,57910_001164_Sideline_53,458,14,326,17,0.68310547,57910_001164,57910_001164_Sideline.mp4,53,465.0,334.0,386.0,53
311968,57910_001164_Sideline_53,478,14,254,14,0.7392578,57910_001164,57910_001164_Sideline.mp4,53,485.0,261.0,459.0,53
311969,57910_001164_Sideline_53,453,14,347,16,0.75146484,57910_001164,57910_001164_Sideline.mp4,53,460.0,355.0,365.0,53
311970,57910_001164_Sideline_53,471,14,331,14,0.7636719,57910_001164,57910_001164_Sideline.mp4,53,478.0,338.0,382.0,53
311971,57910_001164_Sideline_53,468,12,248,16,0.7763672,57910_001164,57910_001164_Sideline.mp4,53,474.0,256.0,464.0,53
311972,57910_001164_Sideline_53,480,16,288,16,0.7993164,57910_001164,57910_001164_Sideline.mp4,53,488.0,296.0,424.0,53
311973,57910_001164_Sideline_53,316,13,272,16,0.8076172,57910_001164,57910_001164_Sideline.mp4,53,322.0,280.0,440.0,53
311974,57910_001164_Sideline_53,351,17,281,18,0.8129883,57910_001164,57910_001164_Sideline.mp4,53,359.0,290.0,430.0,53
311975,57910_001164_Sideline_53,540,19,536,18,0.8208008,57910_001164,57910_001164_Sideline.mp4,53,550.0,545.0,175.0,53
311976,57910_001164_Sideline_53,512,19,359,18,0.8388672,57910_001164,57910_001164_Sideline.mp4,53,522.0,368.0,352.0,53
311977,57910_001164_Sideline_53,532,16,212,16,0.84277344,57910_001164,57910_001164_Sideline.mp4,53,540.0,220.0,500.0,53
311978,57910_001164_Sideline_53,482,15,138,17,0.84521484,57910_001164,57910_001164_Sideline.mp4,53,490.0,146.0,574.0,53
311979,57910_001164_Sideline_53,443,17,524,18,0.8515625,57910_001164,57910_001164_Sideline.mp4,53,451.0,533.0,187.0,53
311980,57910_001164_Sideline_53,440,16,216,17,0.85595703,57910_001164,57910_001164_Sideline.mp4,53,448.0,224.0,496.0,53
311981,57910_001164_Sideline_53,580,17,320,18,0.86572266,57910_001164,57910_001164_Sideline.mp4,53,588.0,329.0,391.0,53
311982,57910_001164_Sideline_53,152,16,286,18,0.8666992,57910_001164,57910_001164_Sideline.mp4,53,160.0,295.0,425.0,53
311983,57910_001164_Sideline_53,1084,18,363,18,0.87060547,57910_001164,57910_001164_Sideline.mp4,53,1093.0,372.0,348.0,53
311984,57910_001164_Sideline_53,911,16,180,18,0.87060547,57910_001164,57910_001164_Sideline.mp4,53,919.0,189.0,531.0,53
311985,57910_001164_Sideline_53,776,16,99,18,0.87109375,57910_001164,57910_001164_Sideline.mp4,53,784.0,108.0,612.0,53
311986,57910_001164_Sideline_53,615,17,240,16,0.8803711,57910_001164,57910_001164_Sideline.mp4,53,623.0,248.0,472.0,53
312055,57910_001164_Sideline_57,146,10,294,13,0.055114746,57910_001164,57910_001164_Sideline.mp4,57,151.0,300.0,420.0,57
312056,57910_001164_Sideline_57,445,13,333,15,0.29174805,57910_001164,57910_001164_Sideline.mp4,57,451.0,341.0,379.0,57
312057,57910_001164_Sideline_57,476,16,278,14,0.30932617,57910_001164,57910_001164_Sideline.mp4,57,484.0,285.0,435.0,57
312058,57910_001164_Sideline_57,463,14,266,14,0.6821289,57910_001164,57910_001164_Sideline.mp4,57,470.0,273.0,447.0,57
312059,57910_001164_Sideline_57,476,16,255,13,0.70996094,57910_001164,57910_001164_Sideline.mp4,57,484.0,261.0,459.0,57
312060,57910_001164_Sideline_57,456,12,324,18,0.7104492,57910_001164,57910_001164_Sideline.mp4,57,462.0,333.0,387.0,57
312061,57910_001164_Sideline_57,325,14,270,17,0.76123047,57910_001164,57910_001164_Sideline.mp4,57,332.0,278.0,442.0,57
312062,57910_001164_Sideline_57,452,16,348,17,0.76660156,57910_001164,57910_001164_Sideline.mp4,57,460.0,356.0,364.0,57
312063,57910_001164_Sideline_57,466,16,329,16,0.76953125,57910_001164,57910_001164_Sideline.mp4,57,474.0,337.0,383.0,57
312064,57910_001164_Sideline_57,466,14,249,16,0.78027344,57910_001164,57910_001164_Sideline.mp4,57,473.0,257.0,463.0,57
312065,57910_001164_Sideline_57,341,14,284,18,0.7841797,57910_001164,57910_001164_Sideline.mp4,57,348.0,293.0,427.0,57
312066,57910_001164_Sideline_57,485,15,287,17,0.7939453,57910_001164,57910_001164_Sideline.mp4,57,493.0,295.0,425.0,57
312067,57910_001164_Sideline_57,512,16,359,17,0.8286133,57910_001164,57910_001164_Sideline.mp4,57,520.0,367.0,353.0,57
312068,57910_001164_Sideline_57,539,20,538,18,0.8305664,57910_001164,57910_001164_Sideline.mp4,57,549.0,547.0,173.0,57
312069,57910_001164_Sideline_57,487,16,136,18,0.8496094,57910_001164,57910_001164_Sideline.mp4,57,495.0,145.0,575.0,57
312070,57910_001164_Sideline_57,449,17,523,19,0.85253906,57910_001164,57910_001164_Sideline.mp4,57,457.0,533.0,187.0,57
312071,57910_001164_Sideline_57,154,18,290,17,0.85546875,57910_001164,57910_001164_Sideline.mp4,57,163.0,298.0,422.0,57
312072,57910_001164_Sideline_57,443,17,216,18,0.86083984,57910_001164,57910_001164_Sideline.mp4,57,451.0,225.0,495.0,57
312073,57910_001164_Sideline_57,916,15,180,16,0.86376953,57910_001164,57910_001164_Sideline.mp4,57,924.0,188.0,532.0,57
312074,57910_001164_Sideline_57,772,15,100,17,0.8701172,57910_001164,57910_001164_Sideline.mp4,57,780.0,108.0,612.0,57
312075,57910_001164_Sideline_57,1083,20,365,19,0.8725586,57910_001164,57910_001164_Sideline.mp4,57,1093.0,375.0,345.0,57
312076,57910_001164_Sideline_57,523,16,214,17,0.87353516,57910_001164,57910_001164_Sideline.mp4,57,531.0,222.0,498.0,57
312077,57910_001164_Sideline_57,610,16,242,18,0.8754883,57910_001164,57910_001164_Sideline.mp4,57,618.0,251.0,469.0,57
312078,57910_001164_Sideline_57,576,16,321,18,0.8833008,57910_001164,57910_001164_Sideline.mp4,57,584.0,330.0,390.0,57
312150,57910_001164_Sideline_61,150,10,296,11,0.059753418,57910_001164,57910_001164_Sideline.mp4,61,155.0,302.0,418.0,61
312151,57910_001164_Sideline_61,448,12,253,13,0.13244629,57910_001164,57910_001164_Sideline.mp4,61,454.0,259.0,461.0,61
312152,57910_001164_Sideline_61,333,15,289,16,0.48876953,57910_001164,57910_001164_Sideline.mp4,61,341.0,297.0,423.0,61
312153,57910_001164_Sideline_61,478,14,270,15,0.5185547,57910_001164,57910_001164_Sideline.mp4,61,485.0,278.0,442.0,61
312154,57910_001164_Sideline_61,442,14,329,18,0.5288086,57910_001164,57910_001164_Sideline.mp4,61,449.0,338.0,382.0,61
312155,57910_001164_Sideline_61,453,14,349,17,0.7207031,57910_001164,57910_001164_Sideline.mp4,61,460.0,357.0,363.0,61
312156,57910_001164_Sideline_61,452,14,321,18,0.7446289,57910_001164,57910_001164_Sideline.mp4,61,459.0,330.0,390.0,61
312157,57910_001164_Sideline_61,458,16,266,14,0.7597656,57910_001164,57910_001164_Sideline.mp4,61,466.0,273.0,447.0,61
312158,57910_001164_Sideline_61,465,14,249,16,0.7607422,57910_001164,57910_001164_Sideline.mp4,61,472.0,257.0,463.0,61
312159,57910_001164_Sideline_61,476,14,256,15,0.76171875,57910_001164,57910_001164_Sideline.mp4,61,483.0,264.0,456.0,61
312160,57910_001164_Sideline_61,464,15,329,16,0.76220703,57910_001164,57910_001164_Sideline.mp4,61,472.0,337.0,383.0,61
312161,57910_001164_Sideline_61,332,16,267,15,0.7685547,57910_001164,57910_001164_Sideline.mp4,61,340.0,275.0,445.0,61
312162,57910_001164_Sideline_61,488,14,288,16,0.77978516,57910_001164,57910_001164_Sideline.mp4,61,495.0,296.0,424.0,61
312163,57910_001164_Sideline_61,160,18,290,17,0.8388672,57910_001164,57910_001164_Sideline.mp4,61,169.0,298.0,422.0,61
312164,57910_001164_Sideline_61,492,14,136,17,0.8413086,57910_001164,57910_001164_Sideline.mp4,61,499.0,144.0,576.0,61
312165,57910_001164_Sideline_61,538,20,538,18,0.8466797,57910_001164,57910_001164_Sideline.mp4,61,548.0,547.0,173.0,61
312166,57910_001164_Sideline_61,448,16,216,18,0.84814453,57910_001164,57910_001164_Sideline.mp4,61,456.0,225.0,495.0,61
312167,57910_001164_Sideline_61,512,16,359,16,0.85302734,57910_001164,57910_001164_Sideline.mp4,61,520.0,367.0,353.0,61
312168,57910_001164_Sideline_61,920,16,178,18,0.8544922,57910_001164,57910_001164_Sideline.mp4,61,928.0,187.0,533.0,61
312169,57910_001164_Sideline_61,455,17,522,20,0.8642578,57910_001164,57910_001164_Sideline.mp4,61,463.0,532.0,188.0,61
312170,57910_001164_Sideline_61,767,16,100,17,0.8671875,57910_001164,57910_001164_Sideline.mp4,61,775.0,108.0,612.0,61
312171,57910_001164_Sideline_61,1084,20,367,19,0.8691406,57910_001164,57910_001164_Sideline.mp4,61,1094.0,377.0,343.0,61
312172,57910_001164_Sideline_61,605,17,245,18,0.87353516,57910_001164,57910_001164_Sideline.mp4,61,613.0,254.0,466.0,61
312173,57910_001164_Sideline_61,571,18,321,17,0.8769531,57910_001164,57910_001164_Sideline.mp4,61,580.0,329.0,391.0,61
312174,57910_001164_Sideline_61,514,16,216,18,0.8774414,57910_001164,57910_001164_Sideline.mp4,61,522.0,225.0,495.0,61
312245,57910_001164_Sideline_65,450,13,276,13,0.0703125,57910_001164,57910_001164_Sideline.mp4,65,456.0,282.0,438.0,65
312246,57910_001164_Sideline_65,505,13,288,16,0.076049805,57910_001164,57910_001164_Sideline.mp4,65,511.0,296.0,424.0,65
312247,57910_001164_Sideline_65,467,33,354,20,0.082092285,57910_001164,57910_001164_Sideline.mp4,65,483.0,364.0,356.0,65
312248,57910_001164_Sideline_65,463,14,341,17,0.083740234,57910_001164,57910_001164_Sideline.mp4,65,470.0,349.0,371.0,65
312249,57910_001164_Sideline_65,480,20,270,13,0.114868164,57910_001164,57910_001164_Sideline.mp4,65,490.0,276.0,444.0,65
312250,57910_001164_Sideline_65,457,15,267,14,0.5722656,57910_001164,57910_001164_Sideline.mp4,65,465.0,274.0,446.0,65
312251,57910_001164_Sideline_65,475,14,259,13,0.64453125,57910_001164,57910_001164_Sideline.mp4,65,482.0,265.0,455.0,65
