,video_frame,gameKey,playID,view,video,frame,label,left,width,top,height,impactType,isDefinitiveImpact,isSidelinePlayer,x,y,y_im,game_play
532471,57910_001164_Sideline_105,57910,1164,Sideline,57910_001164_Sideline.mp4,105,H36,1117,18,393,18,None,False,False,1126.0,402.0,318.0,57910_001164
532472,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,V9,154,14,294,13,None,False,False,161.0,300.0,420.0,57910_001164
532473,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,V33,235,13,284,14,None,False,False,241.0,291.0,429.0,57910_001164
532474,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,V60,390,14,319,19,None,False,False,397.0,329.0,391.0,57910_001164
532475,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,H95,399,14,337,15,None,False,False,406.0,345.0,375.0,57910_001164
532476,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,V83,404,16,230,16,None,False,False,412.0,238.0,482.0,57910_001164
532477,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,V46,417,16,260,15,None,False,False,425.0,268.0,452.0,57910_001164
532478,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,V68,427,16,270,15,None,False,False,435.0,278.0,442.0,57910_001164
532479,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,H56,431,17,234,17,None,False,False,439.0,242.0,478.0,57910_001164
532480,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,V66,433,15,284,15,None,False,False,441.0,292.0,428.0,57910_001164
532481,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,H97,446,14,270,15,None,False,False,453.0,278.0,442.0,57910_001164
532482,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,H98,455,17,289,17,None,False,False,463.0,297.0,423.0,57910_001164
532483,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,V71,474,13,364,16,None,False,False,480.0,372.0,348.0,57910_001164
532484,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,V77,491,17,300,19,None,False,False,499.0,310.0,410.0,57910_001164
532485,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,H55,495,16,377,14,None,False,False,503.0,384.0,336.0,57910_001164
532486,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,V11,498,17,530,17,None,False,False,506.0,538.0,182.0,57910_001164
532487,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,H58,502,16,256,15,None,False,False,510.0,264.0,456.0,57910_001164
532488,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,H59,505,16,310,12,None,False,False,513.0,316.0,404.0,57910_001164
532489,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,H20,526,14,528,16,None,False,False,533.0,536.0,184.0,57910_001164
532490,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,V19,527,12,138,11,None,False,False,533.0,144.0,576.0,57910_001164
532491,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,H33,642,12,122,15,None,False,False,648.0,130.0,590.0,57910_001164
532492,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,H32,924,14,185,16,None,False,False,931.0,193.0,527.0,57910_001164
532493,57910_001164_Sideline_106,57910,1164,Sideline,57910_001164_Sideline.mp4,106,H36,1117,18,395,17,None,False,False,1126.0,403.0,317.0,57910_001164
532494,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,V9,152,14,294,13,None,False,False,159.0,300.0,420.0,57910_001164
532495,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,V33,238,13,283,14,None,False,False,244.0,290.0,430.0,57910_001164
532496,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,V60,390,14,319,19,None,False,False,397.0,329.0,391.0,57910_001164
532497,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,H95,396,16,337,14,None,False,False,404.0,344.0,376.0,57910_001164
532498,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,V83,403,16,230,16,None,False,False,411.0,238.0,482.0,57910_001164
532499,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,V46,418,15,259,15,None,False,False,426.0,267.0,453.0,57910_001164
532500,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,V68,427,16,271,15,None,False,False,435.0,279.0,441.0,57910_001164
532501,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,H56,431,16,235,16,None,False,False,439.0,243.0,477.0,57910_001164
532502,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,H97,445,15,270,15,None,False,False,453.0,278.0,442.0,57910_001164
532503,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,H98,453,17,290,17,None,False,False,461.0,298.0,422.0,57910_001164
532504,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,V71,475,14,364,17,None,False,False,482.0,372.0,348.0,57910_001164
532505,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,V77,492,16,299,20,None,False,False,500.0,309.0,411.0,57910_001164
532506,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,H55,494,16,377,14,None,False,False,502.0,384.0,336.0,57910_001164
532507,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,H58,499,16,256,14,None,False,False,507.0,263.0,457.0,57910_001164
532508,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,V11,499,17,531,15,None,False,False,507.0,539.0,181.0,57910_001164
532509,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,H59,507,15,310,12,None,False,False,515.0,316.0,404.0,57910_001164
532510,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,V19,527,12,139,10,None,False,False,533.0,144.0,576.0,57910_001164
532511,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,H20,527,14,527,16,None,False,False,534.0,535.0,185.0,57910_001164
532512,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,H33,639,13,123,14,None,False,False,645.0,130.0,590.0,57910_001164
532513,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,H32,923,14,185,16,None,False,False,930.0,193.0,527.0,57910_001164
532514,57910_001164_Sideline_107,57910,1164,Sideline,57910_001164_Sideline.mp4,107,H36,1118,18,396,18,None,False,False,1127.0,405.0,315.0,57910_001164
532515,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,V9,148,14,294,12,None,False,False,155.0,300.0,420.0,57910_001164
532516,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,V33,240,14,282,16,None,False,False,247.0,290.0,430.0,57910_001164
532517,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,V60,390,14,319,19,None,False,False,397.0,329.0,391.0,57910_001164
532518,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,H95,395,16,337,14,None,False,False,403.0,344.0,376.0,57910_001164
532519,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,V83,401,16,230,16,None,False,False,409.0,238.0,482.0,57910_001164
532520,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,V46,421,15,260,15,None,False,False,429.0,268.0,452.0,57910_001164
532521,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,V68,427,16,272,14,None,False,False,435.0,279.0,441.0,57910_001164
532522,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,H56,431,15,235,16,None,False,False,439.0,243.0,477.0,57910_001164
532523,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,V66,433,15,286,15,None,False,False,441.0,294.0,426.0,57910_001164
532524,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,H97,445,15,270,15,None,False,False,453.0,278.0,442.0,57910_001164
532525,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,H98,452,17,290,17,None,False,False,460.0,298.0,422.0,57910_001164
532526,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,V71,477,12,364,17,None,False,False,483.0,372.0,348.0,57910_001164
532527,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,V77,491,17,299,20,None,False,False,499.0,309.0,411.0,57910_001164
532528,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,H55,493,16,377,14,None,False,False,501.0,384.0,336.0,57910_001164
532529,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,H58,496,16,256,14,None,False,False,504.0,263.0,457.0,57910_001164
532530,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,V11,500,17,531,15,None,False,False,508.0,539.0,181.0,57910_001164
532531,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,H59,508,15,310,12,None,False,False,516.0,316.0,404.0,57910_001164
532532,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,V19,527,13,140,12,None,False,False,533.0,146.0,574.0,57910_001164
532533,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,H20,528,14,526,16,None,False,False,535.0,534.0,186.0,57910_001164
532534,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,H33,636,13,122,14,None,False,False,642.0,129.0,591.0,57910_001164
532535,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,H32,923,13,186,16,None,False,False,929.0,194.0,526.0,57910_001164
532536,57910_001164_Sideline_108,57910,1164,Sideline,57910_001164_Sideline.mp4,108,H36,1119,17,397,19,None,False,False,1127.0,407.0,313.0,57910_001164
532537,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,V9,144,15,294,12,None,False,False,152.0,300.0,420.0,57910_001164
532538,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,V33,243,13,281,16,None,False,False,249.0,289.0,431.0,57910_001164
532539,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,V60,390,14,320,18,None,False,False,397.0,329.0,391.0,57910_001164
532540,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,H95,395,16,337,13,None,False,False,403.0,343.0,377.0,57910_001164
532541,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,V83,401,15,231,15,None,False,False,409.0,239.0,481.0,57910_001164
532542,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,V46,425,14,263,10,None,False,False,432.0,268.0,452.0,57910_001164
532543,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,V68,427,16,271,15,None,False,False,435.0,279.0,441.0,57910_001164
532544,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,H56,429,15,235,16,None,False,False,437.0,243.0,477.0,57910_001164
532545,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,V66,432,15,286,15,None,False,False,440.0,294.0,426.0,57910_001164
532546,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,H97,446,14,270,15,None,False,False,453.0,278.0,442.0,57910_001164
532547,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,H98,451,17,291,16,None,False,False,459.0,299.0,421.0,57910_001164
532548,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,V71,478,13,365,17,None,False,False,484.0,373.0,347.0,57910_001164
532549,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,V77,490,18,299,21,None,False,False,499.0,309.0,411.0,57910_001164
532550,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,H55,492,16,377,14,None,False,False,500.0,384.0,336.0,57910_001164
532551,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,H58,494,16,255,15,None,False,False,502.0,263.0,457.0,57910_001164
532552,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,V11,502,17,530,15,None,False,False,510.0,538.0,182.0,57910_001164
532553,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,H59,509,16,310,12,None,False,False,517.0,316.0,404.0,57910_001164
532554,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,V19,527,13,139,12,None,False,False,533.0,145.0,575.0,57910_001164
532555,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,H20,528,15,525,16,None,False,False,536.0,533.0,187.0,57910_001164
532556,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,H33,633,12,122,15,None,False,False,639.0,130.0,590.0,57910_001164
532557,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,H32,922,14,187,16,None,False,False,929.0,195.0,525.0,57910_001164
532558,57910_001164_Sideline_109,57910,1164,Sideline,57910_001164_Sideline.mp4,109,H36,1119,18,399,18,None,False,False,1128.0,408.0,312.0,57910_001164
532559,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,V33,152,15,279,17,None,False,False,160.0,287.0,433.0,57910_001164
532560,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,V46,286,16,293,19,None,False,False,294.0,303.0,417.0,57910_001164
532561,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,V83,411,16,221,16,None,False,False,419.0,229.0,491.0,57910_001164
532562,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,V9,416,14,285,14,None,False,False,423.0,292.0,428.0,57910_001164
532563,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,V11,428,14,519,15,None,False,False,435.0,527.0,193.0,57910_001164
532564,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,V71,440,14,356,14,None,False,False,447.0,363.0,357.0,57910_001164
532565,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,V60,443,14,334,18,None,False,False,450.0,343.0,377.0,57910_001164
532566,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,V68,448,16,252,17,None,False,False,456.0,260.0,460.0,57910_001164
532567,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,V66,453,11,276,13,None,False,False,459.0,282.0,438.0,57910_001164
532568,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,V77,463,15,298,18,None,False,False,471.0,307.0,413.0,57910_001164
532569,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,V19,470,12,129,17,None,False,False,476.0,137.0,583.0,57910_001164
532570,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,H95,490,16,350,16,None,False,False,498.0,358.0,362.0,57910_001164
532571,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,H98,493,16,284,16,None,False,False,501.0,292.0,428.0,57910_001164
532572,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,H97,502,15,256,16,None,False,False,510.0,264.0,456.0,57910_001164
532573,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,H55,546,14,349,14,None,False,False,553.0,356.0,364.0,57910_001164
532574,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,H20,574,15,531,16,None,False,False,582.0,539.0,181.0,57910_001164
532575,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,H56,578,16,228,15,None,False,False,586.0,236.0,484.0,57910_001164
532576,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,H59,623,15,306,14,None,False,False,631.0,313.0,407.0,57910_001164
532577,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,H58,634,16,238,16,None,False,False,642.0,246.0,474.0,57910_001164
532578,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,H33,808,12,95,15,None,False,False,814.0,103.0,617.0,57910_001164
532579,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,H32,878,16,173,12,None,False,False,886.0,179.0,541.0,57910_001164
532580,57910_001164_Sideline_11,57910,1164,Sideline,57910_001164_Sideline.mp4,11,H36,1082,19,345,17,None,False,False,1092.0,353.0,367.0,57910_001164
532581,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,V9,141,15,294,12,None,False,False,149.0,300.0,420.0,57910_001164
532582,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,V33,246,14,280,15,None,False,False,253.0,288.0,432.0,57910_001164
532583,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,V60,390,14,320,17,None,False,False,397.0,328.0,392.0,57910_001164
532584,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,H95,395,15,336,13,None,False,False,403.0,342.0,378.0,57910_001164
532585,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,V83,399,16,231,16,None,False,False,407.0,239.0,481.0,57910_001164
532586,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,V46,428,14,263,10,None,False,False,435.0,268.0,452.0,57910_001164
532587,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,H56,428,15,234,16,None,False,False,436.0,242.0,478.0,57910_001164
532588,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,V68,428,15,272,15,None,False,False,436.0,280.0,440.0,57910_001164
532589,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,V66,432,15,288,15,None,False,False,440.0,296.0,424.0,57910_001164
532590,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,H97,446,14,270,15,None,False,False,453.0,278.0,442.0,57910_001164
532591,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,H98,450,17,291,16,None,False,False,458.0,299.0,421.0,57910_001164
532592,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,V71,480,13,365,17,None,False,False,486.0,373.0,347.0,57910_001164
532593,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,H58,490,16,256,15,None,False,False,498.0,264.0,456.0,57910_001164
532594,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,H55,491,16,376,15,None,False,False,499.0,384.0,336.0,57910_001164
532595,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,V77,492,18,300,20,None,False,False,501.0,310.0,410.0,57910_001164
532596,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,V11,503,17,528,15,None,False,False,511.0,536.0,184.0,57910_001164
532597,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,H59,510,16,310,12,None,False,False,518.0,316.0,404.0,57910_001164
532598,57910_001164_Sideline_110,57910,1164,Sideline,57910_001164_Sideline.mp4,110,V19,528,14,139,14,None,False,False,535.0,146.0,574.0,57910_001164
